OrderID,OrderDate,Region,City,Category,SalesRep,Channel,PaymentMethod,UnitPrice,Quantity,Discount,ShippingCost,CustomerAge,CustomerGender,ReturnFlag,Rating,Revenue,Profit
ORD-10169,2023-03-12 10:00:00,East,Abuja,Groceries,Rep_26,Online,Cash,916.61,3,0.1,1233.68,26.0,Male,0,4.0,2474.85,781.9
ORD-10170,2023-03-12 20:00:00,West,Port Harcourt,Furniture,Rep_25,In-Store,Card,242.74,2,0.25,1347.96,49.0,Female,0,3.0,364.11,85.23
ORD-10171,2023-03-13 06:00:00,North,Kano,Clothing,Rep_11,Online,Card,267.77,2,0.15,48.83,23.0,Male,0,3.0,455.21,71.91
ORD-10172,2023-03-13 16:00:00,East,Enugu,Electronics,Rep_23,Wholesale,Cash,543.39,7,0.1,38.41,24.0,Female,0,5.0,3423.36,1310.21
ORD-10173,2023-03-14 02:00:00,North,Kaduna,Electronics,Rep_02,Online,Card,802.11,5,0.1,186.29,50.0,Female,0,5.0,3609.5,577.98
ORD-10174,2023-03-14 12:00:00,East,Port Harcourt,Electronics,Rep_25,Online,Transfer,155.61,2,0.2,1160.42,21.0,Male,0,3.0,248.98,78.08
ORD-10175,2023-03-14 22:00:00,North,Kaduna,Electronics,Rep_20,Online,Card,290.71,1,0.2,178.97,45.0,Female,0,4.0,232.57,47.35
ORD-10176,2023-03-15 08:00:00,West,Lagos,Furniture,Rep_08,Online,Card,545.81,1,0.2,158.29,30.0,Female,0,5.0,436.65,104.36
ORD-10177,2023-03-15 18:00:00,South,Kano,Beauty,Rep_30,In-Store,Card,340.34,5,0.05,425.6,28.0,Female,0,5.0,1616.61,217.53
ORD-10178,2023-03-16 04:00:00,Central,Abuja,Sports,Rep_23,Online,Card,38.01,1,0.0,68.92,29.0,Female,0,3.0,38.01,11.78
ORD-10179,2023-03-16 14:00:00,North,Kano,Furniture,Rep_29,Online,Cash,653.75,1,0.0,158.02,22.0,Male,0,5.0,653.75,91.74
ORD-10180,2023-03-17 00:00:00,South,Kano,Electronics,Rep_07,In-Store,Transfer,412.77,3,0.0,120.52,46.0,Male,0,5.0,1238.31,302.5
ORD-10181,2023-03-17 10:00:00,North,Ibadan,Clothing,Rep_08,In-Store,Cash,443.17,6,0.2,322.05,37.0,Unknown,1,5.0,2127.22,385.84
ORD-10182,2023-03-17 20:00:00,Central,Kano,Clothing,Rep_01,Online,Cash,74.28,6,0.15,62.17,46.0,Male,0,3.0,378.83,164.96
ORD-10183,2023-03-18 06:00:00,Central,Kano,Clothing,Rep_21,Online,Card,284.97,3,0.05,278.47,49.0,Unknown,0,3.0,812.16,359.7
ORD-10184,2023-03-18 16:00:00,South,Benin City,Groceries,Rep_02,Online,Cash,568.7,6,0.05,682.06,,Female,0,4.0,3241.59,1139.08
ORD-10185,2023-03-19 02:00:00,East,Port Harcourt,Groceries,Rep_18,Online,Card,101.44,4,0.0,252.66,18.0,Male,0,2.0,405.76,179.98
ORD-10186,2023-03-19 12:00:00,West,Abuja,Clothing,Rep_15,Online,Card,131.56,15,0.05,,23.0,Female,0,2.0,1874.73,178.89
ORD-10187,2023-03-19 22:00:00,East,Benin City,Clothing,Rep_01,In-Store,Transfer,578.52,1,0.1,27.38,45.0,Female,0,3.0,520.67,232.7
ORD-10188,2023-03-20 08:00:00,East,Benin City,Sports,Rep_05,Wholesale,Transfer,125.57,5,0.0,208.61,36.0,Male,0,5.0,627.85,57.4
ORD-10189,2023-03-20 18:00:00,North,Port Harcourt,Sports,Rep_02,Online,Transfer,198.64,4,0.0,34.9,43.0,Male,0,1.0,794.56,171.77
ORD-10190,2023-03-21 04:00:00,North,Port Harcourt,Clothing,Rep_20,Online,Card,86.95,2,0.05,320.23,34.0,Female,0,2.0,165.2,24.05
ORD-10191,2023-03-21 14:00:00,,Lagos,Beauty,Rep_03,Online,Card,1510.11,7,0.0,115.49,30.0,Female,0,5.0,10570.77,4561.69
ORD-10192,2023-03-22 00:00:00,Central,Port Harcourt,Beauty,Rep_19,Online,BNPL,411.83,2,0.25,118.53,43.0,Female,0,2.0,617.74,187.99
ORD-10193,2023-03-22 10:00:00,East,Ibadan,Clothing,Rep_18,Online,Card,189.54,3,0.0,27.96,18.0,Male,0,4.0,568.62,164.25
ORD-10194,2023-03-22 20:00:00,South,Ibadan,Clothing,Rep_29,Wholesale,Card,157.22,3,0.2,129.99,31.0,Male,0,4.0,377.33,169.41
ORD-10195,2023-03-23 06:00:00,South,Benin City,Groceries,Rep_22,In-Store,Card,71.64,2,0.0,247.31,36.0,Female,0,5.0,143.28,42.26
ORD-10196,2023-03-23 16:00:00,West,Kaduna,Beauty,Rep_18,Wholesale,Card,219.18,3,0.0,307.53,38.0,Male,0,5.0,657.54,202.83
ORD-10197,2023-03-24 02:00:00,Central,Lagos,Beauty,Rep_14,Wholesale,Card,475.83,4,0.05,24.15,19.0,Female,0,4.0,1808.15,122.79
ORD-10198,2023-03-24 12:00:00,Central,Kaduna,Electronics,Rep_30,In-Store,Cash,108.87,7,0.1,368.9,20.0,Male,0,5.0,685.88,269.98
ORD-10199,2023-03-24 22:00:00,West,Kaduna,Clothing,Rep_24,In-Store,Cash,271.93,7,0.05,234.9,30.0,Male,0,4.0,1808.33,792.11
ORD-10200,2023-03-25 08:00:00,East,Benin City,Groceries,Rep_08,Online,Transfer,169.46,1,0.0,269.44,34.0,Male,0,4.0,169.46,73.57
ORD-10201,2023-03-25 18:00:00,North,Enugu,Groceries,Rep_29,In-Store,Card,972.74,5,0.0,,54.0,Male,0,3.0,4863.7,673.34
ORD-10202,2023-03-26 04:00:00,North,Benin City,Electronics,Rep_30,Wholesale,Card,129.45,10,0.05,146.61,24.0,Female,0,4.0,1229.77,172.62
ORD-10203,2023-03-26 14:00:00,,Abuja,Sports,Rep_12,Online,Cash,532.27,1,0.0,66.93,29.0,Male,0,4.0,532.27,104.55
ORD-10204,2023-03-27 00:00:00,East,Abuja,Furniture,Rep_21,Wholesale,Cash,986.36,4,0.0,280.89,54.0,Male,0,,3945.44,686.84
ORD-10205,2023-03-27 10:00:00,North,Port Harcourt,Sports,Rep_10,Online,Cash,167.82,7,0.1,1015.29,48.0,Male,0,5.0,1057.27,182.11
ORD-10206,2023-03-27 20:00:00,North,Port Harcourt,Sports,Rep_23,Wholesale,Transfer,135.83,5,0.0,255.34,22.0,Female,0,3.0,679.15,198.37
ORD-10207,2023-03-28 06:00:00,East,Enugu,Sports,Rep_20,Wholesale,Card,615.66,1,0.0,624.14,43.0,Female,0,4.0,615.66,229.18
ORD-10208,2023-03-28 16:00:00,North,Port Harcourt,Groceries,Rep_17,In-Store,Transfer,41.21,3,0.0,495.19,45.0,Male,0,5.0,123.63,52.51
ORD-10209,2023-03-29 02:00:00,North,Abuja,Furniture,Rep_11,In-Store,Cash,376.38,4,0.25,255.67,37.0,Male,0,3.0,1129.14,87.11
ORD-10210,2023-03-29 12:00:00,,Kaduna,Electronics,Rep_02,In-Store,Card,50.64,19,0.0,365.0,21.0,Female,0,4.0,962.16,155.09
ORD-10211,2023-03-29 22:00:00,West,Benin City,Furniture,Rep_26,In-Store,Transfer,830.82,2,0.2,182.71,28.0,Female,1,4.0,1329.31,202.06
ORD-10212,2023-03-30 08:00:00,East,Kano,Electronics,Rep_26,Wholesale,Cash,190.17,16,0.0,,,Male,0,5.0,3042.72,587.17
ORD-10213,2023-03-30 18:00:00,North,Ibadan,Furniture,Rep_04,In-Store,Card,223.46,3,0.1,247.74,41.0,Male,0,2.0,603.34,132.57
ORD-10214,2023-03-31 04:00:00,West,Kano,Clothing,Rep_01,In-Store,Card,118.6,2,0.0,432.18,30.0,Female,0,4.0,237.2,48.78
ORD-10215,2023-03-31 14:00:00,North,Kano,Electronics,Rep_15,In-Store,Card,50.26,3,0.05,184.66,32.0,Female,0,2.0,143.24,61.72
ORD-10216,2023-04-01 00:00:00,South,Abuja,Electronics,Rep_13,In-Store,Cash,867.71,5,0.15,36.79,,Female,0,4.0,3687.77,829.2
ORD-10217,2023-04-01 10:00:00,West,Kano,Electronics,Rep_08,In-Store,Card,206.22,2,0.15,544.08,18.0,Male,0,3.0,350.57,94.88
ORD-10218,2023-04-01 20:00:00,East,Benin City,Furniture,Rep_25,In-Store,Card,6055.78,2,0.1,404.15,,Male,0,4.0,10900.4,3809.18
ORD-10219,2023-04-02 06:00:00,West,Enugu,Sports,Rep_04,In-Store,Card,108.83,9,0.15,1049.37,40.0,Male,0,5.0,832.55,283.1
ORD-10220,2023-04-02 16:00:00,East,Lagos,Groceries,Rep_10,Online,Transfer,128.16,20,0.0,195.95,53.0,Male,0,3.0,2563.2,725.86
ORD-10221,2023-04-03 02:00:00,East,Port Harcourt,Electronics,Rep_19,Online,Transfer,99.76,2,0.05,28.5,22.0,Unknown,0,5.0,189.54,74.74
ORD-10222,2023-04-03 12:00:00,North,Lagos,Electronics,Rep_18,Online,Transfer,205.17,1,0.05,45.39,53.0,Male,0,4.0,194.91,58.41
ORD-10223,2023-04-03 22:00:00,South,Kaduna,Electronics,Rep_05,Online,Card,1182.3,8,0.15,519.47,30.0,Female,0,3.0,8039.64,3215.08
ORD-10224,2023-04-04 08:00:00,South,Benin City,Electronics,Rep_30,Online,Transfer,671.92,5,0.0,24.56,41.0,Male,0,4.0,3359.6,574.85
ORD-10225,2023-04-04 18:00:00,North,Benin City,Beauty,Rep_19,In-Store,Cash,54.35,1,0.2,834.43,47.0,Male,0,4.0,43.48,4.47
ORD-10226,2023-04-05 04:00:00,Central,Ibadan,Clothing,Rep_26,Online,Transfer,815.76,13,0.05,115.78,53.0,Female,0,3.0,10074.64,3806.28
ORD-10227,2023-04-05 14:00:00,South,Benin City,Clothing,Rep_23,Online,Cash,484.34,1,0.1,802.0,34.0,Female,0,5.0,435.91,88.49
ORD-10228,2023-04-06 00:00:00,Central,Port Harcourt,Electronics,Rep_27,In-Store,Cash,395.99,5,0.0,519.76,23.0,Unknown,0,,1979.95,614.64
ORD-10229,2023-04-06 10:00:00,East,Benin City,Clothing,Rep_22,Wholesale,Transfer,123.44,3,0.0,717.33,35.0,Male,0,5.0,370.32,127.73
ORD-10230,2023-04-06 20:00:00,West,Kano,Groceries,Rep_16,In-Store,Card,132.97,5,0.1,84.3,42.0,Male,0,4.0,598.36,108.11
ORD-10231,2023-04-07 06:00:00,East,Ibadan,Furniture,Rep_01,Wholesale,Cash,280.64,2,0.05,316.95,29.0,Male,0,3.0,533.22,134.41
ORD-10232,2023-04-07 16:00:00,East,Port Harcourt,Clothing,Rep_12,In-Store,Transfer,140.73,6,0.2,34.39,30.0,Male,0,,675.5,275.58
ORD-10233,2023-04-08 02:00:00,East,Enugu,Electronics,Rep_24,Online,Transfer,909.26,14,0.1,79.1,18.0,Male,0,4.0,11456.68,4604.64
ORD-10234,2023-04-08 12:00:00,North,Enugu,Clothing,Rep_02,In-Store,BNPL,134.83,4,0.05,129.82,23.0,Female,0,,512.35,179.19
ORD-10235,2023-04-08 22:00:00,West,Enugu,Clothing,Rep_21,In-Store,Cash,34.93,4,0.15,472.57,40.0,Male,0,5.0,118.76,42.17
ORD-10236,2023-04-09 08:00:00,South,Enugu,Electronics,Rep_25,Online,Card,66.59,2,0.1,8.76,46.0,Female,0,,119.86,49.03
ORD-10237,2023-04-09 18:00:00,North,Kano,Beauty,Rep_08,Online,Card,70.95,10,0.05,816.99,48.0,Male,1,4.0,674.02,232.22
ORD-10238,2023-04-10 04:00:00,East,Benin City,Furniture,Rep_18,In-Store,Cash,188.04,15,0.0,25.7,62.0,Female,1,5.0,2820.6,524.16
ORD-10239,2023-04-10 14:00:00,North,Lagos,Groceries,Rep_25,Online,Cash,303.71,8,0.0,165.34,53.0,Male,0,4.0,2429.68,238.87
ORD-10240,2023-04-11 00:00:00,Central,Port Harcourt,Groceries,Rep_16,In-Store,Card,258.22,5,0.1,29.6,33.0,Male,0,,1161.99,254.19
ORD-10241,2023-04-11 10:00:00,Central,Kano,Groceries,Rep_05,Online,Card,387.96,14,0.15,512.82,24.0,Female,0,5.0,4616.72,392.13
ORD-10242,2023-04-11 20:00:00,Central,Enugu,Groceries,Rep_26,In-Store,Cash,190.13,1,0.0,53.32,32.0,Male,0,1.0,190.13,18.31
ORD-10243,2023-04-12 06:00:00,South,Kaduna,Furniture,Rep_30,In-Store,Transfer,196.98,4,0.0,756.25,28.0,Female,0,4.0,787.92,338.86
ORD-10244,2023-04-12 16:00:00,North,Benin City,Furniture,Rep_22,Online,BNPL,1410.73,4,0.05,264.42,37.0,Female,1,5.0,5360.77,1717.35
ORD-10245,2023-04-13 02:00:00,,Lagos,Electronics,Rep_13,Online,Transfer,816.77,4,0.0,1037.98,46.0,Female,0,3.0,3267.08,1276.26
ORD-10246,2023-04-13 12:00:00,South,Kaduna,Groceries,Rep_19,In-Store,Transfer,368.08,8,0.1,120.05,41.0,Female,0,4.0,2650.18,814.03
ORD-10247,2023-04-13 22:00:00,Central,Ibadan,Groceries,Rep_29,In-Store,Cash,611.96,6,0.1,212.0,54.0,Male,0,4.0,3304.58,718.47
ORD-10248,2023-04-14 08:00:00,Central,Kaduna,Beauty,Rep_03,Wholesale,BNPL,35.65,1,0.0,414.74,40.0,Female,1,4.0,35.65,2.14
ORD-10249,2023-04-14 18:00:00,Central,Ibadan,Furniture,Rep_26,In-Store,Cash,107.5,3,0.15,624.15,20.0,Male,0,4.0,274.12,118.51
ORD-10250,2023-04-15 04:00:00,South,Ibadan,Groceries,Rep_08,In-Store,Transfer,158.82,3,0.05,191.47,28.0,Male,0,5.0,452.64,35.47
ORD-10251,2023-04-15 14:00:00,South,Enugu,Electronics,Rep_27,Online,BNPL,108.77,5,0.05,780.37,40.0,Male,1,3.0,516.66,151.93
ORD-10252,2023-04-16 00:00:00,Central,Ibadan,Furniture,Rep_26,Online,BNPL,52.16,2,0.0,43.94,38.0,Male,1,5.0,104.32,9.48
ORD-10253,2023-04-16 10:00:00,South,Abuja,Electronics,Rep_26,Online,Card,372.61,1,0.0,431.67,51.0,Male,1,5.0,372.61,60.98
ORD-10254,2023-04-16 20:00:00,North,Port Harcourt,Clothing,Rep_12,In-Store,Card,978.23,6,0.15,149.81,35.0,Female,0,4.0,4988.97,620.26
ORD-10255,2023-04-17 06:00:00,East,Port Harcourt,Electronics,Rep_02,Online,Card,241.58,9,0.0,37.4,33.0,Female,0,2.0,2174.22,590.27
ORD-10256,2023-04-17 16:00:00,Central,Enugu,Furniture,Rep_11,Online,Card,467.87,12,0.0,171.1,18.0,Female,0,4.0,5614.44,2272.89
ORD-10257,2023-04-18 02:00:00,West,Abuja,Electronics,Rep_12,In-Store,Card,234.5,15,0.0,742.72,25.0,Male,0,5.0,3517.5,1070.2
ORD-10258,2023-04-18 12:00:00,East,Kaduna,Clothing,Rep_28,In-Store,Card,157.33,8,0.0,1378.68,39.0,Female,0,4.0,1258.64,397.32
ORD-10259,2023-04-18 22:00:00,North,Kano,Beauty,Rep_18,Online,Card,613.51,1,0.0,174.61,38.0,Male,0,4.0,613.51,253.73
ORD-10260,2023-04-19 08:00:00,East,Kaduna,Electronics,Rep_13,Online,Cash,58.66,9,0.0,761.33,42.0,Male,1,5.0,527.94,184.66
ORD-10261,2023-04-19 18:00:00,Central,Benin City,Groceries,Rep_05,Online,Transfer,37.96,3,0.2,249.43,40.0,Female,0,5.0,91.1,36.11
ORD-10262,2023-04-20 04:00:00,North,Kano,Groceries,Rep_22,Online,Card,57.84,7,0.1,441.83,34.0,Unknown,0,5.0,364.39,78.91
ORD-10263,2023-04-20 14:00:00,East,Ibadan,Electronics,Rep_12,In-Store,Cash,574.55,4,0.0,16.25,23.0,Male,0,5.0,2298.2,910.41
ORD-10264,2023-04-21 00:00:00,Central,Lagos,Sports,Rep_02,Online,Transfer,266.99,9,0.1,285.21,35.0,Female,0,3.0,2162.62,666.83
ORD-10265,2023-04-21 10:00:00,West,Kano,Electronics,Rep_05,In-Store,Cash,356.57,3,0.0,25.46,34.0,Female,1,5.0,1069.71,111.51
ORD-10266,2023-04-21 20:00:00,West,Lagos,Groceries,Rep_07,Wholesale,Transfer,1308.87,1,0.05,109.49,51.0,Female,0,4.0,1243.43,81.43
ORD-10267,2023-04-22 06:00:00,West,Port Harcourt,Groceries,Rep_26,Online,Card,76.45,5,0.0,292.81,51.0,Female,0,4.0,97595.9928406784,56.43
ORD-10268,2023-04-22 16:00:00,South,Lagos,Furniture,Rep_26,Wholesale,Card,815.8,1,0.0,576.07,29.0,Unknown,0,4.0,815.8,164.25
ORD-10269,2023-04-23 02:00:00,South,Port Harcourt,Furniture,Rep_24,Online,Cash,164.63,14,0.15,288.05,28.0,Female,1,1.0,1959.1,754.31
ORD-10270,2023-04-23 12:00:00,West,Abuja,Clothing,Rep_12,Online,Card,141.41,4,0.0,963.15,19.0,Male,0,4.0,565.64,195.99
ORD-10271,2023-04-23 22:00:00,West,Abuja,Electronics,Rep_16,Online,Cash,265.4,5,0.15,581.87,33.0,Male,0,3.0,1127.95,487.44
ORD-10272,2023-04-24 08:00:00,Central,Enugu,Sports,Rep_23,Online,Card,310.36,11,0.0,59.46,29.0,Male,1,3.0,3413.96,934.3
ORD-10273,2023-04-24 18:00:00,Central,Enugu,Groceries,Rep_08,Online,Card,198.24,5,0.0,172.41,66.0,Female,0,,991.2,346.02
ORD-10274,2023-04-25 04:00:00,East,Ibadan,Sports,Rep_30,Online,Card,450.48,2,0.1,386.43,22.0,Female,0,5.0,810.86,129.83
ORD-10275,2023-04-25 14:00:00,East,Kano,Sports,Rep_28,In-Store,Card,266.47,2,0.05,975.52,36.0,Female,0,3.0,506.29,162.94
ORD-10276,2023-04-26 00:00:00,West,Ibadan,Sports,Rep_09,Wholesale,Cash,200.47,4,0.0,1539.81,27.0,Female,0,4.0,801.88,266.59
ORD-10277,2023-04-26 10:00:00,East,Port Harcourt,Groceries,Rep_15,In-Store,Cash,161.37,9,0.0,504.17,35.0,Male,0,5.0,1452.33,565.49
ORD-10278,2023-04-26 20:00:00,West,Ibadan,Clothing,Rep_05,Online,Card,310.55,8,0.0,298.47,31.0,Male,0,3.0,2484.4,657.28
ORD-10279,2023-04-27 06:00:00,West,Lagos,Sports,Rep_13,In-Store,Card,63.01,14,0.2,494.58,,Male,0,5.0,705.71,218.49
ORD-10280,2023-04-27 16:00:00,Central,Port Harcourt,Groceries,Rep_05,In-Store,Card,83.56,1,0.05,111.7,40.0,Female,1,5.0,79.38,10.42
ORD-10281,2023-04-28 02:00:00,South,Enugu,Electronics,Rep_11,In-Store,Card,169.45,2,0.0,116.73,44.0,Male,0,3.0,338.9,116.82
ORD-10282,2023-04-28 12:00:00,South,Abuja,Sports,Rep_10,In-Store,Transfer,421.95,1,0.15,371.81,26.0,Male,0,5.0,358.66,138.21
ORD-10283,2023-04-28 22:00:00,North,Enugu,Beauty,Rep_20,Wholesale,Card,2085.68,7,0.0,719.05,48.0,Male,0,4.0,14599.76,4197.36
ORD-10284,2023-04-29 08:00:00,East,Kano,Groceries,Rep_13,Online,Transfer,208.65,1,0.0,1225.08,29.0,Male,0,3.0,208.65,20.09
ORD-10285,2023-04-29 18:00:00,North,Port Harcourt,Electronics,Rep_09,In-Store,Transfer,41.5,1,0.0,146.14,18.0,Male,0,5.0,41.5,7.27
ORD-10286,2023-04-30 04:00:00,East,Port Harcourt,Clothing,Rep_21,Online,Card,111.02,5,0.05,557.32,33.0,Male,0,4.0,527.34,126.67
ORD-10287,2023-04-30 14:00:00,East,Lagos,Sports,Rep_14,Wholesale,Cash,472.9,3,0.0,667.58,36.0,Female,0,4.0,1418.7,455.21
ORD-10288,2023-05-01 00:00:00,South,Kano,Beauty,Rep_18,Online,BNPL,92.73,7,0.05,341.59,20.0,Male,0,5.0,616.65,109.84
ORD-10289,2023-05-01 10:00:00,East,Abuja,Electronics,Rep_15,Online,Transfer,66.3,4,0.15,149.48,45.0,Female,0,3.0,225.42,87.04
ORD-10290,2023-05-01 20:00:00,North,Kaduna,Electronics,Rep_10,Online,Cash,470.44,3,0.0,337.82,,Male,0,5.0,1411.32,280.45
ORD-10291,2023-05-02 06:00:00,North,Port Harcourt,Beauty,Rep_24,In-Store,Transfer,389.51,3,0.0,307.35,25.0,Female,0,5.0,1168.53,78.45
ORD-10292,2023-05-02 16:00:00,West,Port Harcourt,Clothing,Rep_07,Online,Transfer,56.12,10,0.0,326.46,35.0,Female,0,,561.2,206.3
ORD-10293,2023-05-03 02:00:00,South,Lagos,Groceries,Rep_08,Online,Card,99.98,3,0.05,337.97,45.0,Female,1,1.0,284.94,87.67
ORD-10294,2023-05-03 12:00:00,North,Ibadan,Beauty,Rep_28,Wholesale,Transfer,849.52,3,0.2,657.19,20.0,Female,0,4.0,2038.85,755.97
ORD-10295,2023-05-03 22:00:00,East,Benin City,Electronics,Rep_03,Wholesale,Cash,574.12,3,0.0,65.25,46.0,Female,0,5.0,1722.36,326.48
ORD-10296,2023-05-04 08:00:00,West,Abuja,Furniture,Rep_15,Online,Cash,73.89,2,0.0,160.21,18.0,Female,0,5.0,147.78,8.43
ORD-10297,2023-05-04 18:00:00,North,Enugu,Electronics,Rep_16,Online,BNPL,33.49,9,0.0,308.66,,Female,0,5.0,301.41,23.96
ORD-10298,2023-05-05 04:00:00,East,Kano,Clothing,Rep_04,In-Store,Transfer,320.06,1,0.0,116.6,,Female,0,5.0,320.06,30.32
ORD-10299,2023-05-05 14:00:00,North,Port Harcourt,Sports,Rep_21,Wholesale,Card,181.99,11,0.1,1338.29,25.0,Male,0,4.0,1801.7,670.34
ORD-10300,2023-05-06 00:00:00,North,Port Harcourt,Groceries,Rep_06,In-Store,Card,293.46,2,0.0,106.88,56.0,Female,0,5.0,586.92,100.11
ORD-10301,2023-05-06 10:00:00,East,Enugu,Beauty,Rep_01,In-Store,Cash,461.58,11,0.0,221.96,23.0,male,0,1.0,5077.38,2280.55
ORD-10302,2023-05-06 20:00:00,East,Abuja,Groceries,Rep_04,Online,Transfer,94.04,8,0.05,734.49,,Male,1,,714.7,252.54
ORD-10303,2023-05-07 06:00:00,East,Benin City,Clothing,Rep_11,In-Store,Cash,158.83,5,0.0,29.21,22.0,Female,0,2.0,794.15,230.67
ORD-10304,2023-05-07 16:00:00,West,Ibadan,Clothing,Rep_12,In-Store,BNPL,99.58,6,0.05,601.52,44.0,Female,0,5.0,567.61,251.71
ORD-10305,2023-05-08 02:00:00,Central,Port Harcourt,Clothing,Rep_26,In-Store,Transfer,103.21,3,0.0,296.21,40.0,Female,0,5.0,309.63,54.66
ORD-10306,2023-05-08 12:00:00,East,Benin City,Clothing,Rep_29,Online,Cash,430.42,5,0.2,11.31,42.0,Unknown,0,3.0,1721.68,200.14
ORD-10307,2023-05-08 22:00:00,South,Abuja,Electronics,Rep_05,Wholesale,Card,282.61,2,0.0,816.25,,Male,0,,565.22,194.95
ORD-10308,2023-05-09 08:00:00,West,Enugu,Clothing,Rep_23,In-Store,Cash,51.27,3,0.2,14.0,31.0,Male,0,,123.05,19.84
ORD-10309,2023-05-09 18:00:00,South,Lagos,Groceries,Rep_29,Online,Cash,505.28,7,0.0,253.42,48.0,Male,0,,3536.96,1536.51
ORD-10310,2023-05-10 04:00:00,South,Ibadan,Sports,Rep_21,In-Store,Cash,172.42,2,0.1,17.6,53.0,Male,0,4.0,310.36,138.18
ORD-10311,2023-05-10 14:00:00,North,Kano,Furniture,Rep_16,In-Store,Cash,529.09,9,0.0,25.85,38.0,Male,0,4.0,4761.81,2002.64
ORD-10312,2023-05-11 00:00:00,North,Port Harcourt,Furniture,Rep_13,In-Store,Cash,88.7,3,0.1,763.76,22.0,Female,0,5.0,239.49,102.48
ORD-10313,2023-05-11 10:00:00,Central,Abuja,Electronics,Rep_13,In-Store,Card,96.96,4,0.0,508.09,21.0,Male,0,5.0,387.84,114.9
ORD-10314,2023-05-11 20:00:00,West,Lagos,Electronics,Rep_17,In-Store,Card,314.73,13,0.05,76.76,40.0,Male,0,4.0,3886.92,1270.43
ORD-10315,2023-05-12 06:00:00,West,Kano,Furniture,Rep_27,Wholesale,Cash,81.74,6,0.1,339.09,22.0,Male,0,,441.4,38.71
ORD-10316,2023-05-12 16:00:00,South,Kaduna,Groceries,Rep_07,Online,Card,185.88,6,0.05,554.11,,Female,0,,1059.52,376.36
ORD-10317,2023-05-13 02:00:00,North,Abuja,Electronics,Rep_08,Online,Card,72.96,7,0.05,771.25,,Male,0,1.0,485.18,63.47
ORD-10318,2023-05-13 12:00:00,North,Abuja,Sports,Rep_13,Online,Card,165.44,11,0.0,221.09,,Male,1,4.0,1819.84,702.7
ORD-10319,2023-05-13 22:00:00,South,Kano,Sports,Rep_23,In-Store,Cash,237.02,2,0.0,797.26,64.0,Male,0,5.0,474.04,206.02
ORD-10320,2023-05-14 08:00:00,East,Lagos,Groceries,Rep_27,In-Store,Card,248.45,5,0.05,,27.0,Male,0,5.0,1180.14,159.26
ORD-10321,2023-05-14 18:00:00,West,Kaduna,Electronics,Rep_16,Wholesale,Transfer,169.91,3,0.0,407.92,29.0,Female,0,5.0,509.73,41.4
ORD-10322,2023-05-15 04:00:00,East,Benin City,Sports,Rep_30,In-Store,Cash,341.5,1,0.0,1352.62,39.0,Male,0,5.0,341.5,83.17
ORD-10323,2023-05-15 14:00:00,South,Benin City,Groceries,Rep_29,In-Store,Cash,283.67,1,0.0,94.19,37.0,Female,1,4.0,283.67,104.0
ORD-10324,2023-05-16 00:00:00,Central,Enugu,Sports,Rep_04,Wholesale,Transfer,223.77,2,0.0,64.59,34.0,Male,0,4.0,447.54,160.33
ORD-10325,2023-05-16 10:00:00,West,Lagos,Sports,Rep_08,Online,Card,130.86,5,0.05,146.5,34.0,Female,0,,621.58,204.33
ORD-10326,2023-05-16 20:00:00,East,Ibadan,Sports,Rep_16,In-Store,Cash,712.12,10,0.05,62.86,74.0,Male,0,2.0,6765.14,2559.11
ORD-10327,2023-05-17 06:00:00,East,Port Harcourt,Groceries,Rep_21,Online,BNPL,360.07,8,0.2,117.01,55.0,Male,0,4.0,2304.45,276.52
ORD-10328,2023-05-17 16:00:00,South,Kano,Electronics,Rep_10,In-Store,Transfer,86.82,5,0.0,475.52,45.0,Female,0,4.0,434.1,134.91
ORD-10329,2023-05-18 02:00:00,North,Enugu,Furniture,Rep_25,In-Store,BNPL,468.19,1,0.2,227.21,20.0,Male,0,4.0,374.55,109.47
ORD-10330,2023-05-18 12:00:00,South,Kaduna,Furniture,Rep_12,In-Store,Transfer,587.28,2,0.1,164.52,34.0,Female,0,,1057.1,117.73
ORD-10331,2023-05-18 22:00:00,,Kano,Sports,Rep_12,Online,Card,225.53,3,0.2,161.0,,Male,0,4.0,541.27,116.79
ORD-10332,2023-05-19 08:00:00,North,Kano,Electronics,Rep_26,Online,Card,241.03,5,0.15,75.72,44.0,Female,0,4.0,1024.38,400.54
ORD-10333,2023-05-19 18:00:00,North,Lagos,Electronics,Rep_05,In-Store,Cash,31.22,1,0.1,207.6,50.0,Female,0,4.0,28.1,12.33
ORD-10334,2023-05-20 04:00:00,North,Port Harcourt,Beauty,Rep_16,In-Store,Card,105.27,4,0.0,342.95,27.0,Unknown,1,,421.08,133.13
ORD-10335,2023-05-20 14:00:00,North,Ibadan,Sports,Rep_01,Online,Card,568.89,11,0.0,52.44,35.0,Male,0,4.0,6257.79,2620.61
ORD-10336,2023-05-21 00:00:00,Central,Benin City,Beauty,Rep_28,Wholesale,Transfer,111.87,6,0.0,1261.75,26.0,Male,1,4.0,671.22,69.01
ORD-10337,2023-05-21 10:00:00,West,Abuja,Sports,Rep_09,Online,Card,208.55,8,0.2,204.99,,Unknown,1,5.0,1334.72,587.31
ORD-10338,2023-05-21 20:00:00,East,Abuja,Groceries,Rep_12,In-Store,Card,103.69,6,0.2,1034.52,43.0,Female,0,3.0,497.71,31.56
